국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
,,,,,,,,,,,,,,,
,,,,,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",,,,,,,,,,
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,리사네잡화점,https://place.map.kakao.com/1458275520,부산 영도구 영선동4가 960,35.0788739991414,129.04462125914,"가정,생활 > 생활용품점 > 인테리어장식판매",1,4,4:28
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,담아가다,https://place.map.kakao.com/134340385,부산 영도구 영선동4가 1025,35.07828722574570,129.04526874242900,"가정,생활 > 생활용품점 > 인테리어장식판매",1,5,5:10
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,소소한흰여울,https://place.map.kakao.com/305447155,부산 영도구 영선동4가 1045,35.0782295779253,129.045427353902,여행 > 기념품판매,1,6,5:40
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,해빙모먼트,https://place.map.kakao.com/766434177,부산 영도구 영선동4가 612,35.07979932499,129.043723496902,음식점 > 카페,1,7,6:42
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,광안리골방,https://place.map.kakao.com/690183272,부산 수영구 민락동 34-7,35.1575578601622,129.12579701687,음식점 > 술집 > 와인바,1,8,7:03
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,밤산책방,https://place.map.kakao.com/1853692935,부산 수영구 광안동 185-7,35.1507396459943,129.113755641028,"문화,예술 > 도서 > 서점",1,9,9:38
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,원조해운대막창집,https://place.map.kakao.com/2006845972,부산 해운대구 중동 1394-50,35.1633554592199,129.162159619565,"음식점 > 한식 > 육류,고기 > 곱창,막창",1,10,11:22
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,쿠치가,https://place.map.kakao.com/1287214433,부산 수영구 민락동 181-32,35.1562318174954,129.12423072256,음식점 > 일식,1,11,12:20
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,수변최고돼지국밥 광안리점,https://place.map.kakao.com/769611948,부산 수영구 민락동 179-8,35.1547111935294,129.119160304391,음식점 > 한식,2,1,14:48
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,에타리 광안점,https://place.map.kakao.com/189112952,부산 수영구 민락동 181-44,35.1567859716916,129.125209637461,음식점 > 카페,2,2,15:12
