국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
,,,,,,,,,,,,,,,
,,,,,Vlog • 강원도 여행 브이로그 🇰🇷 속초 양양 강릉 레츠고 | 이틀 만에 맛집 뿌시기 | 양양 오션뷰 숙소 🌊,,,,,,,,,,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,일등가마솥돼지국밥 남포점,https://place.map.kakao.com/25412007,부산 중구 부평동2가 42-4,35.0984345409039,129.025859353702,음식점 > 한식 > 국밥,2,1,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,부평깡통시장,https://place.map.kakao.com/837490557,부산 중구 부평동2가 82,35.10182652099440,129.02586215783500,"가정,생활 > 시장",2,2,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,보수동책방골목,https://place.map.kakao.com/427198875,부산 중구 보수동1가 151-1,35.1033668597923,129.026656923019,"여행 > 관광,명소 > 테마거리",2,3,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,해빙모먼트,https://place.map.kakao.com/766434177,부산 영도구 영선동4가 612,35.07979932499,129.043723496902,음식점 > 카페,2,4,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,흰여울문화마을,https://place.map.kakao.com/22875776,부산 영도구 영선동4가 1044-6,35.077914975149700,129.04527260373400,"여행 > 관광,명소",2,5,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,기장손칼국수,https://place.map.kakao.com/11495457,부산 부산진구 부전동 256-6,35.1555085142181,129.058300343603,음식점 > 한식 > 국수 > 칼국수,2,6,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,얼룩,https://place.map.kakao.com/1680390963,부산 부산진구 전포동 334-9,35.1553264583912,129.068140449076,음식점 > 카페 > 테마카페 > 디저트카페,3,1,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,이재모피자 서면별관,https://place.map.kakao.com/190939248,부산 부산진구 전포동 688-2,35.1553073181522,129.064931554482,음식점 > 양식 > 피자,3,2,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,CRR 전포,https://place.map.kakao.com/228568127,부산 부산진구 전포동 677-11,35.1554859310743,129.064286485545,"가정,생활 > 생활용품점",3,3,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,김유순대구뽈찜,https://place.map.kakao.com/8116757,부산 남구 대연동 291-2,35.1363540063858,129.091513709565,"음식점 > 한식 > 해물,생선",3,4,
,,,,,,,,,,,,,,,
,,,,,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",,,,,,,,,,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,료코,https://place.map.kakao.com/822374476,경북 경주시 황남동 221-11,35.835284462400700,129.21273757585000,음식점 > 일식,1,1,
