국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,이히히,https://place.map.kakao.com/862557277,전남 무안군 현경면 가입리 195,35.0868591256867,126.334097293928,음식점 > 카페,3,1,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,영광칠산타워,https://place.map.kakao.com/27465535,전남 영광군 염산면 옥실리 1106-40,35.1686796207679,126.360209560541,"여행 > 관광,명소 > 전망대",3,2,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,설도수산,https://place.map.kakao.com/793641536,폐업,폐업,폐업,폐업,3,3,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,보리향기,https://place.map.kakao.com/27602447,전남 영광군 불갑면 모악리 368-5,35.2033723309695,126.53820505079,음식점 > 한식,4,1,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,불갑산도립공원,https://place.map.kakao.com/1021492042,전남 영광군 불갑면 모악리 산 2-1,35.1931219383491,126.557434259344,"여행 > 관광,명소 > 도립공원",4,2,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,불갑사,https://place.map.kakao.com/7906518,전남 영광군 불갑면 모악리 8,35.2006828060562,126.549715271851,"문화,예술 > 종교 > 불교 > 절,사찰",4,3,0:00
,,,,,,,,,,,,,,,
,,,,,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,,,,,,,,,,
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,숙성도 제주본점,https://place.map.kakao.com/316010726,제주특별자치도 제주시 연동 262-45,33.48729288304300,126.48887738786000,"음식점 > 한식 > 육류,고기 > 삼겹살",1,1,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,수제홍과일모찌,https://place.map.kakao.com/26834558,제주특별자치도 제주시 연동 294-25,33.48442537511600,126.49426325052,음식점 > 카페 > 테마카페 > 디저트카페,1,2,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,점점,https://place.map.kakao.com/145331867,제주특별자치도 제주시 조천읍 신촌리 2384,33.53754507136610,126.61536102501000,음식점 > 카페,1,3,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,오드랑베이커리,https://place.map.kakao.com/1578746387,제주특별자치도 제주시 조천읍 함덕리 270-1,33.5421337502958,126.671581017399,"음식점 > 간식 > 제과,베이커리",1,4,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,다퍼주는횟집,https://place.map.kakao.com/323188234,제주특별자치도 제주시 조천읍 함덕리 4149-4,33.53808951532040,126.67443000260500,음식점 > 일식 > 참치회,1,5,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,더베스트제주성산호텔,https://place.map.kakao.com/1303223319,제주특별자치도 서귀포시 성산읍 고성리 298-5,33.4497735496239,126.917002402152,여행 > 숙박 > 호텔,1,6,0:00
